"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","172.64.155.249","TLSv1.2","423","Application Data"
"2","0.000058","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"3","0.000085","192.168.0.183","172.64.155.249","TLSv1.2","170","Application Data"
"4","0.010284","192.168.0.183","172.64.155.249","TLSv1.2","507","Application Data"
"5","0.015423","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=1 Ack=525 Win=119 Len=0"
"6","0.015423","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"7","0.046614","172.64.155.249","192.168.0.183","TLSv1.2","279","Application Data"
"8","0.046679","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=978 Ack=265 Win=510 Len=0"
"9","0.061114","172.64.155.249","192.168.0.183","TLSv1.2","146","Application Data"
"10","0.061114","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"11","0.061157","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=978 Ack=403 Win=509 Len=0"
"12","0.062127","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"13","0.065418","172.64.155.249","192.168.0.183","TLSv1.2","1312","Application Data"
"14","0.065418","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=1661 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"15","0.065418","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=3121 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"16","0.065418","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=4581 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"17","0.065418","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=6041 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"18","0.065418","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=7501 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"19","0.065418","172.64.155.249","192.168.0.183","TLSv1.2","355","Application Data"
"20","0.065568","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=9262 Win=514 Len=0"
"21","0.074639","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=9262 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"22","0.074639","172.64.155.249","192.168.0.183","TLSv1.2","1063","Application Data"
"23","0.074639","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=11731 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"24","0.074943","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=11731 Win=514 Len=0"
"25","0.075054","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=13191 Win=514 Len=0"
"26","0.078285","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=13191 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"27","0.078285","172.64.155.249","192.168.0.183","TLSv1.2","961","Application Data"
"28","0.078285","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=15558 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"29","0.078285","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=17018 Ack=978 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"30","0.078285","172.64.155.249","192.168.0.183","TLSv1.2","1063","Application Data"
"31","0.078374","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=19487 Win=514 Len=0"
"32","0.079102","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=19487 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"33","0.079102","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=20947 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"34","0.079102","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=22407 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"35","0.079102","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=23867 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"36","0.079102","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=25327 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"37","0.079102","172.64.155.249","192.168.0.183","TLSv1.2","1123","Application Data"
"38","0.079191","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=27856 Win=514 Len=0"
"39","0.083916","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=27856 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"40","0.083916","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=29316 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"41","0.083916","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=30776 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"42","0.083916","172.64.155.249","192.168.0.183","TLSv1.2","147","Application Data"
"43","0.083971","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=32329 Win=514 Len=0"
"44","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=32329 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"45","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=33789 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"46","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=35249 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"47","0.086204","172.64.155.249","192.168.0.183","TLSv1.2","659","Application Data"
"48","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=37314 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"49","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=38774 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"50","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=40234 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"51","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=41694 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"52","0.086204","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=43154 Ack=1013 Win=119 Len=1460 [TCP segment of a reassembled PDU]"
"53","0.086204","172.64.155.249","192.168.0.183","TLSv1.2","1096","Application Data"
"54","0.086204","172.64.155.249","192.168.0.183","TLSv1.2","96","Application Data"
"55","0.086204","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"56","0.086338","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1013 Ack=45729 Win=514 Len=0"
"57","0.134938","192.168.0.183","172.64.155.249","TLSv1.2","227","Application Data"
"58","0.134964","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"59","0.135114","192.168.0.183","172.64.155.249","TLSv1.2","273","Application Data"
"60","0.153271","172.64.155.249","192.168.0.183","TCP","60","443  >  51134 [ACK] Seq=1 Ack=213 Win=8 Len=0"
"61","0.153271","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"62","0.183474","172.64.155.249","192.168.0.183","TLSv1.2","180","Application Data"
"63","0.183474","172.64.155.249","192.168.0.183","TLSv1.2","120","Application Data"
"64","0.183474","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"65","0.183528","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1232 Ack=45952 Win=513 Len=0"
"66","0.192884","172.64.155.249","192.168.0.183","TLSv1.2","669","Application Data"
"67","0.192884","172.64.155.249","192.168.0.183","TLSv1.2","203","Application Data"
"68","0.192884","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"69","0.192941","192.168.0.183","172.64.155.249","TCP","54","51134  >  443 [ACK] Seq=213 Ack=835 Win=510 Len=0"
"70","0.193883","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"71","0.246263","172.64.155.249","192.168.0.183","TCP","60","443  >  51134 [ACK] Seq=835 Ack=248 Win=8 Len=0"
"72","0.438060","192.168.0.183","172.64.155.249","TLSv1.2","219","Application Data"
"73","0.475025","172.64.155.249","192.168.0.183","TLSv1.2","144","Application Data"
"74","0.523264","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1397 Ack=46042 Win=512 Len=0"
"75","0.737555","192.168.0.183","172.64.155.249","TLSv1.2","525","Application Data"
"76","0.737628","192.168.0.183","172.64.155.249","TLSv1.2","597","Application Data"
"77","0.760378","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=46042 Ack=2411 Win=121 Len=0"
"78","0.783563","172.64.155.249","192.168.0.183","TLSv1.2","435","Application Data"
"79","0.783563","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"80","0.783589","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2411 Ack=46454 Win=511 Len=0"
"81","3.727305","192.168.0.183","172.64.155.249","TLSv1.2","279","Application Data"
"82","3.782346","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=46454 Ack=2636 Win=121 Len=0"
"83","3.852424","172.64.155.249","192.168.0.183","TLSv1.2","299","Application Data"
"84","3.852424","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"85","3.852424","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=46745 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"86","3.852468","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2636 Ack=48205 Win=514 Len=0"
"87","3.853402","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=48205 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"88","3.853402","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=49665 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"89","3.853402","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=51125 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"90","3.853402","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=52585 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"91","3.853402","172.64.155.249","192.168.0.183","TLSv1.2","322","Application Data"
"92","3.853432","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2636 Ack=54313 Win=514 Len=0"
"93","3.862315","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=54313 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"94","3.862315","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=55773 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"95","3.862315","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=57233 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"96","3.862315","172.64.155.249","192.168.0.183","TLSv1.2","471","Application Data"
"97","3.862315","172.64.155.249","192.168.0.183","TLSv1.2","1239","Application Data"
"98","3.862389","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2636 Ack=60295 Win=514 Len=0"
"99","3.864834","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=60295 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"100","3.864834","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=61755 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"101","3.864834","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=63215 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"102","3.864834","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=64675 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"103","3.864834","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=66135 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"104","3.864834","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [PSH, ACK] Seq=67595 Ack=2636 Win=121 Len=1460 [TCP segment of a reassembled PDU]"
"105","3.864834","172.64.155.249","192.168.0.183","TLSv1.2","576","Application Data"
"106","3.864834","172.64.155.249","192.168.0.183","TLSv1.2","127","Application Data, Application Data"
"107","3.864919","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2636 Ack=69650 Win=514 Len=0"
"108","4.057156","192.168.0.183","172.64.155.249","TLSv1.2","183","Application Data"
"109","4.057450","192.168.0.183","172.64.155.249","TLSv1.2","200","Application Data"
"110","4.068938","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=69650 Ack=2911 Win=122 Len=0"
"111","4.091756","172.64.155.249","192.168.0.183","TLSv1.2","144","Application Data"
"112","4.100684","172.64.155.249","192.168.0.183","TLSv1.2","150","Application Data"
"113","4.100684","172.64.155.249","192.168.0.183","TLSv1.2","223","Application Data"
"114","4.100684","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
