"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","172.64.155.249","TLSv1.2","320","Application Data"
"2","0.000054","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"3","0.000080","192.168.0.183","172.64.155.249","TLSv1.2","626","Application Data"
"4","0.013542","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=1 Ack=306 Win=60 Len=0"
"5","0.013542","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"6","0.013741","192.168.0.183","172.64.155.249","TLSv1.2","370","Application Data"
"7","0.028580","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=40 Ack=1194 Win=61 Len=0"
"8","0.076168","172.64.155.249","192.168.0.183","TLSv1.2","482","Application Data"
"9","0.076168","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"10","0.076272","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1194 Ack=499 Win=511 Len=0"
"11","0.099055","172.64.155.249","192.168.0.183","TLSv1.2","350","Application Data"
"12","0.099055","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"13","0.099055","172.64.155.249","192.168.0.183","TLSv1.2","1317","Application Data"
"14","0.099083","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1194 Ack=2104 Win=514 Len=0"
"15","0.099923","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"16","0.102562","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=2104 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"17","0.102562","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=3564 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"18","0.102562","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=5024 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"19","0.102562","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=6484 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"20","0.102562","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=7944 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"21","0.102562","172.64.155.249","192.168.0.183","TLSv1.2","1369","Application Data"
"22","0.102562","172.64.155.249","192.168.0.183","TLSv1.2","751","Application Data"
"23","0.102642","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1229 Ack=11416 Win=514 Len=0"
"24","0.111730","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=11416 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"25","0.111730","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=12876 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"26","0.111730","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=14336 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"27","0.111730","172.64.155.249","192.168.0.183","TLSv1.2","606","Application Data"
"28","0.111730","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=16348 Ack=1194 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"29","0.111730","172.64.155.249","192.168.0.183","TLSv1.2","1014","Application Data"
"30","0.111875","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1229 Ack=18768 Win=514 Len=0"
"31","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=18768 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"32","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=20228 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"33","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=21688 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"34","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=23148 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"35","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=24608 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"36","0.114976","172.64.155.249","192.168.0.183","TLSv1.2","1104","Application Data"
"37","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=27118 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"38","0.114976","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=28578 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"39","0.114976","172.64.155.249","192.168.0.183","TLSv1.2","953","Application Data"
"40","0.115065","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1229 Ack=30937 Win=514 Len=0"
"41","0.122626","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=30937 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"42","0.122626","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=32397 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"43","0.122626","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=33857 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"44","0.122626","172.64.155.249","192.168.0.183","TLSv1.2","827","Application Data"
"45","0.122818","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1229 Ack=36090 Win=514 Len=0"
"46","0.125201","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=36090 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"47","0.125201","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=37550 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"48","0.125201","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=39010 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"49","0.125201","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=40470 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"50","0.125201","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=41930 Ack=1229 Win=61 Len=1460 [TCP segment of a reassembled PDU]"
"51","0.125201","172.64.155.249","192.168.0.183","TLSv1.2","562","Application Data"
"52","0.125201","172.64.155.249","192.168.0.183","TLSv1.2","127","Application Data, Application Data"
"53","0.125326","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1229 Ack=43971 Win=514 Len=0"
"54","0.283286","192.168.0.183","172.64.155.249","TLSv1.2","203","Application Data"
"55","0.283355","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"56","0.292252","172.64.155.249","192.168.0.183","TCP","60","443  >  51134 [ACK] Seq=1 Ack=189 Win=8 Len=0"
"57","0.292252","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"58","0.337672","192.168.0.183","172.64.155.249","TCP","54","51134  >  443 [ACK] Seq=189 Ack=40 Win=508 Len=0"
"59","0.360990","172.64.155.249","192.168.0.183","TLSv1.2","471","Application Data"
"60","0.360990","172.64.155.249","192.168.0.183","TLSv1.2","203","Application Data"
"61","0.360990","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"62","0.361056","192.168.0.183","172.64.155.249","TCP","54","51134  >  443 [ACK] Seq=189 Ack=637 Win=514 Len=0"
"63","0.362035","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"64","0.416327","172.64.155.249","192.168.0.183","TCP","60","443  >  51134 [ACK] Seq=637 Ack=224 Win=8 Len=0"
"65","0.462692","192.168.0.183","172.64.155.249","TLSv1.2","419","Application Data"
"66","0.498728","172.64.155.249","192.168.0.183","TLSv1.2","152","Application Data"
"67","0.552105","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1594 Ack=44069 Win=513 Len=0"
"68","0.741841","192.168.0.183","172.64.155.249","TLSv1.2","579","Application Data"
"69","0.741975","192.168.0.183","172.64.155.249","TLSv1.2","632","Application Data"
"70","0.757009","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=44069 Ack=2697 Win=62 Len=0"
"71","0.781149","172.64.155.249","192.168.0.183","TLSv1.2","144","Application Data"
"72","0.781149","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"73","0.781201","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2697 Ack=44190 Win=513 Len=0"
"74","3.167558","192.168.0.183","172.64.155.249","TLSv1.2","375","Application Data"
"75","3.221657","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=44190 Ack=3018 Win=62 Len=0"
"76","3.255326","172.64.155.249","192.168.0.183","TLSv1.2","296","Application Data"
"77","3.255326","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"78","3.255326","172.64.155.249","192.168.0.183","TLSv1.2","1268","Application Data"
