"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","172.64.155.249","TLSv1.2","272","Application Data"
"2","0.000080","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"3","0.000108","192.168.0.183","172.64.155.249","TLSv1.2","170","Application Data"
"4","0.010299","192.168.0.183","172.64.155.249","TLSv1.2","534","Application Data"
"5","0.022834","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=1 Ack=258 Win=91 Len=0"
"6","0.022834","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"7","0.039343","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=40 Ack=854 Win=91 Len=0"
"8","0.043418","172.64.155.249","192.168.0.183","TLSv1.2","279","Application Data"
"9","0.043464","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=854 Ack=265 Win=510 Len=0"
"10","0.182384","192.168.0.183","172.64.155.249","TLSv1.2","401","Application Data"
"11","0.223223","172.64.155.249","192.168.0.183","TLSv1.2","146","Application Data"
"12","0.223223","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=357 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"13","0.223223","172.64.155.249","192.168.0.183","TLSv1.2","751","Application Data"
"14","0.223223","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"15","0.223282","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1201 Ack=2545 Win=514 Len=0"
"16","0.224714","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"17","0.227377","172.64.155.249","192.168.0.183","TLSv1.2","146","Application Data"
"18","0.227377","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"19","0.227377","172.64.155.249","192.168.0.183","TLSv1.2","1326","Application Data"
"20","0.227422","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1236 Ack=3955 Win=514 Len=0"
"21","0.231706","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=3955 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"22","0.231706","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=5415 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"23","0.231706","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=6875 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"24","0.231706","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=8335 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"25","0.231706","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=9795 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"26","0.231706","172.64.155.249","192.168.0.183","TLSv1.2","1361","Application Data"
"27","0.231826","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1236 Ack=12562 Win=514 Len=0"
"28","0.236743","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=12562 Ack=1201 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"29","0.236743","172.64.155.249","192.168.0.183","TLSv1.2","1368","Application Data"
"30","0.236824","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1236 Ack=15336 Win=514 Len=0"
"31","0.240074","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=15336 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"32","0.240074","172.64.155.249","192.168.0.183","TLSv1.2","1005","Application Data"
"33","0.240191","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1236 Ack=17747 Win=514 Len=0"
"34","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=17747 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"35","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=19207 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"36","0.241077","172.64.155.249","192.168.0.183","TLSv1.2","1445","Application Data"
"37","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=22058 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"38","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=23518 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"39","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=24978 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"40","0.241077","172.64.155.249","192.168.0.183","TLSv1.2","561","Application Data"
"41","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=26945 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"42","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=28405 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"43","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=29865 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"44","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=31325 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"45","0.241077","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=32785 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"46","0.241077","172.64.155.249","192.168.0.183","TLSv1.2","1475","Application Data"
"47","0.241246","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1236 Ack=35666 Win=514 Len=0"
"48","0.247548","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=35666 Ack=1236 Win=92 Len=1460 [TCP segment of a reassembled PDU]"
"49","0.247548","172.64.155.249","192.168.0.183","TLSv1.2","244","Application Data"
"50","0.247548","172.64.155.249","192.168.0.183","TLSv1.2","96","Application Data"
"51","0.247548","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"52","0.247614","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1236 Ack=37389 Win=514 Len=0"
"53","0.317461","192.168.0.183","172.64.155.249","TLSv1.2","184","Application Data"
