"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","172.64.155.249","TLSv1.2","134","Application Data"
"2","0.000031","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"3","0.014503","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=1 Ack=120 Win=158 Len=0"
"4","0.014503","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"5","0.063286","172.64.155.249","192.168.0.183","TLSv1.2","326","Application Data"
"6","0.063286","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"7","0.063286","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=358 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"8","0.063286","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=1818 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"9","0.063286","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=3278 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"10","0.063286","172.64.155.249","192.168.0.183","TLSv1.2","611","Application Data"
"11","0.063332","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=120 Ack=5295 Win=514 Len=0"
"12","0.064248","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"13","0.065643","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=5295 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"14","0.065643","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=6755 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"15","0.065643","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=8215 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"16","0.065643","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=9675 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"17","0.065643","172.64.155.249","192.168.0.183","TLSv1.2","221","Application Data"
"18","0.065684","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=155 Ack=11302 Win=514 Len=0"
"19","0.082133","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=11302 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"20","0.082133","172.64.155.249","192.168.0.183","TLSv1.2","160","Application Data"
"21","0.082133","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=12868 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"22","0.082133","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=14328 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"23","0.082133","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=15788 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
"24","0.082133","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=17248 Ack=120 Win=158 Len=1460 [TCP segment of a reassembled PDU]"
