"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","172.64.155.249","TLSv1.2","179","Application Data"
"2","0.000055","192.168.0.183","172.64.155.249","TLSv1.2","93","Application Data"
"3","0.000085","192.168.0.183","172.64.155.249","TLSv1.2","170","Application Data"
"4","0.016210","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=1 Ack=165 Win=8 Len=0"
"5","0.016210","172.64.155.249","192.168.0.183","TLSv1.2","93","Application Data"
"6","0.042027","172.64.155.249","192.168.0.183","TLSv1.2","278","Application Data"
"7","0.042097","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=281 Ack=264 Win=512 Len=0"
"8","2.958451","192.168.0.183","172.64.155.249","TLSv1.2","289","Application Data"
"9","2.993725","172.64.155.249","192.168.0.183","TLSv1.2","277","Application Data"
"10","3.034947","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=516 Ack=487 Win=511 Len=0"
"11","3.082647","192.168.0.183","172.64.155.249","TLSv1.2","963","Application Data"
"12","3.082708","192.168.0.183","172.64.155.249","TLSv1.2","553","Application Data"
"13","3.096947","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=487 Ack=1924 Win=8 Len=0"
"14","3.128375","172.64.155.249","192.168.0.183","TLSv1.2","277","Application Data"
"15","3.128375","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"16","3.128418","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=1924 Ack=741 Win=510 Len=0"
"17","4.145868","192.168.0.183","172.64.155.249","TLSv1.2","157","Application Data"
"18","4.145959","192.168.0.183","172.64.155.249","TLSv1.2","229","Application Data"
"19","4.158852","192.168.0.183","172.64.155.249","TLSv1.2","132","Application Data"
"20","4.160804","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=741 Ack=2202 Win=8 Len=0"
"21","4.184075","172.64.155.249","192.168.0.183","TLSv1.2","279","Application Data"
"22","4.201305","172.64.155.249","192.168.0.183","TLSv1.2","181","Application Data"
"23","4.201305","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"24","4.201305","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=1139 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"25","4.201305","172.64.155.249","192.168.0.183","TLSv1.2","1146","Application Data"
"26","4.201305","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=3691 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"27","4.201305","172.64.155.249","192.168.0.183","TLSv1.2","1089","Application Data"
"28","4.201361","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2280 Ack=6186 Win=514 Len=0"
"29","4.202156","192.168.0.183","172.64.155.249","TLSv1.2","89","Application Data"
"30","4.202920","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=6186 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"31","4.202920","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=7646 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"32","4.202920","172.64.155.249","192.168.0.183","TLSv1.2","1015","Application Data"
"33","4.202920","172.64.155.249","192.168.0.183","TLSv1.2","789","Application Data"
"34","4.202967","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2315 Ack=10802 Win=514 Len=0"
"35","4.212703","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=10802 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"36","4.212703","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=12262 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"37","4.212703","172.64.155.249","192.168.0.183","TLSv1.2","195","Application Data"
"38","4.212703","172.64.155.249","192.168.0.183","TLSv1.2","1512","Application Data"
"39","4.212813","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2315 Ack=15321 Win=514 Len=0"
"40","4.217029","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=15321 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"41","4.217029","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=16781 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"42","4.217029","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=18241 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"43","4.217029","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=19701 Ack=2280 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"44","4.217029","172.64.155.249","192.168.0.183","TLSv1.2","358","Application Data"
"45","4.217029","172.64.155.249","192.168.0.183","TLSv1.2","96","Application Data"
"46","4.217029","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"47","4.217130","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=2315 Ack=21538 Win=514 Len=0"
"48","4.255282","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=21538 Ack=2315 Win=8 Len=0"
"49","4.584411","192.168.0.183","172.64.155.249","TLSv1.2","519","Application Data"
"50","4.584488","192.168.0.183","172.64.155.249","TLSv1.2","523","Application Data"
"51","4.596892","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=21538 Ack=2780 Win=8 Len=0"
"52","4.599495","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=21538 Ack=3249 Win=8 Len=0"
"53","4.627807","172.64.155.249","192.168.0.183","TLSv1.2","144","Application Data"
"54","4.627807","172.64.155.249","192.168.0.183","TLSv1.2","85","Application Data"
"55","4.627852","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=3249 Ack=21659 Win=513 Len=0"
"56","6.260989","192.168.0.183","172.64.155.249","TLSv1.2","332","Application Data"
"57","6.316139","172.64.155.249","192.168.0.183","TCP","60","443  >  51124 [ACK] Seq=21659 Ack=3527 Win=8 Len=0"
"58","6.415270","172.64.155.249","192.168.0.183","TLSv1.2","314","Application Data"
"59","6.415270","172.64.155.249","192.168.0.183","TLSv1.2","100","Application Data"
"60","6.415270","172.64.155.249","192.168.0.183","TLSv1.2","1300","Application Data"
"61","6.415270","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=23211 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"62","6.415318","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=3527 Ack=24671 Win=514 Len=0"
"63","6.416211","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=24671 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"64","6.416211","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=26131 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"65","6.416211","172.64.155.249","192.168.0.183","TLSv1.2","613","Application Data"
"66","6.416211","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=28150 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"67","6.416211","172.64.155.249","192.168.0.183","TLSv1.2","1348","Application Data"
"68","6.416243","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=3527 Ack=30904 Win=514 Len=0"
"69","6.424389","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=30904 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"70","6.424389","172.64.155.249","192.168.0.183","TLSv1.2","1062","Application Data"
"71","6.424474","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=3527 Ack=33372 Win=514 Len=0"
"72","6.426642","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=33372 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"73","6.426642","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=34832 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"74","6.426642","172.64.155.249","192.168.0.183","TLSv1.2","911","Application Data"
"75","6.426642","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=37149 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"76","6.426706","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=3527 Ack=38609 Win=514 Len=0"
"77","6.428417","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=38609 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"78","6.428417","172.64.155.249","192.168.0.183","TLSv1.2","892","Application Data"
"79","6.428477","192.168.0.183","172.64.155.249","TCP","54","51124  >  443 [ACK] Seq=3527 Ack=40907 Win=514 Len=0"
"80","6.435959","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=40907 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
"81","6.435959","172.64.155.249","192.168.0.183","TCP","1514","443  >  51124 [ACK] Seq=42367 Ack=3527 Win=8 Len=1460 [TCP segment of a reassembled PDU]"
