"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=1 Ack=1 Win=5735 Len=0"
"2","0.022356","104.244.42.65","192.168.0.183","TLSv1.2","180","Application Data"
"3","0.063548","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=1203 Ack=127 Win=1038 Len=0"
"4","1.809032","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=1203 Ack=127 Win=1038 Len=1360 [TCP segment of a reassembled PDU]"
"5","1.809032","192.168.0.183","104.244.42.65","TLSv1.2","421","Application Data"
"6","1.809892","192.168.0.183","104.244.42.65","TLSv1.2","663","Application Data"
"7","1.846257","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=127 Ack=2930 Win=5731 Len=0"
"8","1.888853","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=127 Ack=3539 Win=5735 Len=0"
"9","2.257372","104.244.42.65","192.168.0.183","TLSv1.2","175","Application Data"
"10","2.301643","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=3539 Ack=248 Win=1038 Len=0"
"11","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=248 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"12","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=1608 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"13","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=2968 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"14","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=4328 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"15","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=5688 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"16","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=7048 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"17","2.776179","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=8408 Ack=3539 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"18","2.776179","104.244.42.65","192.168.0.183","TLSv1.2","102","Application Data"
"19","2.776288","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=3539 Ack=9816 Win=1041 Len=0"
"20","2.777210","192.168.0.183","104.244.42.65","TLSv1.2","89","Application Data"
"21","2.812128","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=9816 Ack=3574 Win=5735 Len=0"
"22","2.812128","104.244.42.65","192.168.0.183","TCP","60","[TCP Dup ACK 21#1] 443  >  50717 [ACK] Seq=9816 Ack=3574 Win=5735 Len=0"
"23","3.038031","192.168.0.183","104.244.42.65","TLSv1.2","572","Application Data"
"24","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=4092 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"25","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=5452 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"26","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=6812 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"27","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=8172 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"28","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=9532 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"29","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=10892 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"30","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=12252 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"31","3.038314","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=13612 Ack=9816 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
