"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","104.244.42.65","TLSv1.2","786","Application Data"
"2","0.000177","192.168.0.183","104.244.42.65","TLSv1.2","555","Application Data"
"3","0.002380","192.168.0.183","104.244.42.65","TLSv1.2","592","Application Data"
"4","0.031238","192.168.0.183","104.244.42.65","TLSv1.2","346","Application Data"
"5","0.031342","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=2064 Ack=1 Win=1037 Len=1360 [TCP segment of a reassembled PDU]"
"6","0.031342","192.168.0.183","104.244.42.65","TLSv1.2","288","Application Data"
"7","0.031601","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=1 Ack=1234 Win=5735 Len=0"
"8","0.047890","192.168.0.183","104.244.42.65","TLSv1.2","280","Application Data"
"9","0.048011","192.168.0.183","104.244.42.65","TLSv1.2","364","Application Data"
"10","0.054926","104.244.42.65","192.168.0.183","TLSv1.2","200","Application Data"
"11","0.060442","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=147 Ack=3424 Win=5732 Len=0"
"12","0.080768","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=147 Ack=4194 Win=5735 Len=0"
"13","0.100222","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=4194 Ack=147 Win=1036 Len=0"
"14","0.113980","104.244.42.65","192.168.0.183","TLSv1.2","155","Application Data"
"15","0.162312","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=4194 Ack=248 Win=1036 Len=0"
"16","0.476553","104.244.42.65","192.168.0.183","TLSv1.2","152","Application Data"
"17","0.522816","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=4194 Ack=346 Win=1035 Len=0"
"18","1.948405","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=346 Ack=4194 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"19","1.948405","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=1706 Ack=4194 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"20","1.948405","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=3066 Ack=4194 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
